date,code,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_id,player_fieldTranslations_nameTranslation_ar,isHome,shotType,situation,playerCoordinates_x,playerCoordinates_y,playerCoordinates_z,bodyPart,goalMouthLocation,goalMouthCoordinates_x,goalMouthCoordinates_y,goalMouthCoordinates_z,blockCoordinates_x,blockCoordinates_y,blockCoordinates_z,id,time,addedTime,timeSeconds,draw_start_x,draw_start_y,draw_block_x,draw_block_y,draw_end_x,draw_end_y,draw_goal_x,draw_goal_y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType,goalType,xg,xgot,shootoutOrder
27082023,11067276,Breno Lopes,,,breno-lopes,Breno Lopes,F,,782,937552,,True,miss,assisted,5.1,30.7,0,left-foot,high-left,0.0,57.3,72.2,,,,2172651,70,,4148,30.7,5.1,,,42.7,0.0,42.7,27.8,21,1252,shot,,0.042965784668922,,
27082023,11067276,Alex Teixeira,,,alex-teixeira,A. Teixeira,F,,942,39649,اليكس تيكسيرا,False,save,assisted,25.9,45.2,0,right-foot,low-centre,0.0,48.5,5.7,2.5,49.6,0.0,2172648,69,,4098,45.2,25.9,49.6,2.5,51.5,0.0,51.5,94.3,22,1302,shot,,0.025093719363213,0.0554,
27082023,11067276,Zé Gabriel,,,ze-gabriel,Zé Gabriel,M,,323,988852,,False,miss,corner,13.9,43.3,0,head,right,0.0,30.3,16.7,,,,2172645,68,,4042,43.3,13.9,,,69.7,0.0,69.7,83.3,23,1358,shot,,0.015223352238536,,
27082023,11067276,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,,7959,840020,رافائيل فييغا,True,goal,free-kick,20.2,26.4,0,left-foot,high-right,0.0,45.6,25.3,,,,2172636,65,,3872,26.4,20.2,,,54.4,0.0,54.4,74.7,26,1528,shot,regular,0.043808158487082,0.7064,
27082023,11067276,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,,7959,840020,رافائيل فييغا,True,miss,assisted,27.6,31.8,0,left-foot,high,0.0,49.7,61.1,,,,2172629,62,,3689,31.8,27.6,,,50.3,0.0,50.3,38.9,29,1711,shot,,0.013141836971045,,
27082023,11067276,Joaquín Piquerez,,,joaquin-piquerez,J. Piquerez,D,,1959,881110,,True,miss,set-piece,22.2,30.1,0,left-foot,right,0.0,35.3,11.1,12.1,44.0,0.0,2172630,62,,3670,30.1,22.2,44.0,12.1,64.7,0.0,64.7,88.9,29,1730,shot,,0.015419433824718,,
27082023,11067276,Rony,,,rony,Rony,F,,3828,835260,روني,True,save,assisted,8.0,45.2,0,head,low-right,0.0,47.7,7.6,1.1,48.7,0.0,2172598,53,,3171,45.2,8.0,48.7,1.1,52.3,0.0,52.3,92.4,38,2229,shot,,0.20171123743057,0.5612,
27082023,11067276,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,,7959,840020,رافائيل فييغا,True,save,assisted,26.4,61.6,0,left-foot,low-right,0.0,47.8,17.1,1.8,51.3,0.0,2172581,47,,2762,61.6,26.4,51.3,1.8,52.2,0.0,52.2,82.9,44,2638,shot,,0.018431408330798,0.0729,
27082023,11067276,Richard Ríos,,,richard-rios,R. Ríos,M,,2199,1015292,,True,miss,corner,6.8,59.8,0,head,close-high,0.0,53.6,44.4,,,,2172487,45,3.0,2857,59.8,6.8,,,46.4,0.0,46.4,55.6,1,2543,shot,,0.036427788436413,,
27082023,11067276,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,,7959,840020,رافائيل فييغا,True,miss,free-kick,32.3,67.4,0,left-foot,high,0.0,54.3,76.4,,,,2172459,36,,2122,67.4,32.3,,,45.7,0.0,45.7,23.6,10,578,shot,,0.027119329199195,,
27082023,11067276,Gabriel Pec,,,gabriel-pec,G. Pec,F,,1557,995072,,False,miss,free-kick,18.4,83.3,0,left-foot,close-high,0.0,48.6,50.0,,,,2172450,32,,1895,83.3,18.4,,,51.4,0.0,51.4,50.0,14,805,shot,,0.032517444342375,,
27082023,11067276,Richard Ríos,,,richard-rios,R. Ríos,M,,2199,1015292,,True,save,assisted,9.7,63.3,0,right-foot,low-centre,0.0,48.8,1.3,1.5,53.1,0.0,2172436,27,,1573,63.3,9.7,53.1,1.5,51.2,0.0,51.2,98.7,19,1127,shot,,0.12569518387318,0.0594,
27082023,11067276,Pablo Vegetti,,,pablo-vegetti,Pablo Vegetti,F,,2277,583974,,False,save,assisted,10.6,55.8,0,head,low-centre,0.0,48.7,6.3,0.7,51.4,0.0,2172391,9,,511,55.8,10.6,51.4,0.7,51.3,0.0,51.3,93.7,37,2189,shot,,0.045352634042501,0.0449,
27082023,11067276,Joaquín Piquerez,,,joaquin-piquerez,J. Piquerez,D,,1959,881110,,True,miss,throw-in-set-piece,26.4,51.5,0,left-foot,left,0.0,74.8,16.7,,,,2172390,8,,458,51.5,26.4,,,25.2,0.0,25.2,83.3,38,2242,shot,,0.015908369794488,,
27082023,11067276,Rony,,,rony,Rony,F,,3828,835260,روني,True,save,regular,17.4,53.0,0,right-foot,low-right,0.0,45.5,14.6,1.8,50.2,0.0,2172378,4,,214,53.0,17.4,50.2,1.8,54.5,0.0,54.5,85.4,42,2486,shot,,0.088043510913849,0.3983,
30122020,9195717,Ademir,,,ademir,Ademir,F,7,574,922546,,True,miss,regular,14.5,61.2,0,left-foot,left,0.0,60.8,5.6,,,,540709,90,7.0,5805,61.2,14.5,,,39.2,0.0,39.2,94.4,1,495,shot,,,,
30122020,9195717,Patrick de Paula,,,patrick-de-paula,Patrick de Paula,M,8,729,1015291,,False,miss,regular,25.2,46.6,0,left-foot,right,0.0,39.4,19.0,11.6,52.9,0.0,540708,90,2.0,5467,46.6,25.2,52.9,11.6,60.6,0.0,60.6,81.0,1,833,shot,,,,
30122020,9195717,Messias,,,messias,Messias,D,24,254,839765,,True,miss,corner,10.0,53.1,0,head,left,0.0,60.8,9.7,,,,540707,90,,5366,53.1,10.0,,,39.2,0.0,39.2,90.3,1,34,shot,,,,
30122020,9195717,Rony,,,rony,Rony,F,10,3832,835260,روني,False,goal,set-piece,2.5,46.0,0,head,low-left,0.0,53.4,8.2,,,,540706,85,,5093,46.0,2.5,,,46.6,0.0,46.6,91.8,6,307,shot,regular,,,
30122020,9195717,Mayke,,,mayke,Mayke,D,12,937,273329,مايكي,False,save,set-piece,8.5,56.0,0,head,low-centre,0.0,50.0,10.8,1.1,51.4,0.0,540705,85,,5092,56.0,8.5,51.4,1.1,50.0,0.0,50.0,89.2,6,308,shot,,,,
30122020,9195717,Rodolfo,,,rodolfo,Rodolfo,F,77,64,870333,,True,block,assisted,28.6,40.3,0,right-foot,low-centre,0.0,48.7,19.0,21.2,43.1,0.0,540704,77,,4580,40.3,28.6,43.1,21.2,51.3,0.0,51.3,81.0,14,820,shot,,,,
30122020,9195717,Luiz Adriano,,,luiz-adriano,L. Adriano,F,9,763,39438,,False,goal,assisted,19.5,50.0,0,right-foot,low-right,0.0,46.3,7.0,,,,540703,69,,4122,50.0,19.5,,,53.7,0.0,53.7,93.0,22,1278,shot,regular,,,
30122020,9195717,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,31,6377,559036,"سكاربا, غوستافو",False,miss,assisted,20.5,38.6,0,left-foot,left,0.0,62.0,22.2,,,,540702,69,,4083,38.6,20.5,,,38.0,0.0,38.0,77.8,22,1317,shot,,,,
30122020,9195717,Rony,,,rony,Rony,F,10,3832,835260,روني,False,miss,regular,13.6,75.9,0,right-foot,close-right,0.0,41.0,8.3,,,,540701,64,,3789,75.9,13.6,,,59.0,0.0,59.0,91.7,27,1611,shot,,,,
30122020,9195717,Anderson,,,anderson,Anderson,D,5,47,922629,,True,miss,regular,25.8,64.9,0,right-foot,high,0.0,46.4,80.6,,,,540700,63,,3749,64.9,25.8,,,53.6,0.0,53.6,19.4,28,1651,shot,,,,
30122020,9195717,Juninho,,,juninho,Juninho,M,8,254,330691,,True,miss,assisted,14.1,58.4,0,right-foot,left,0.0,60.2,8.3,,,,540699,58,,3478,58.4,14.1,,,39.8,0.0,39.8,91.7,33,1922,shot,,,,
30122020,9195717,Ademir,,,ademir,Ademir,F,7,574,922546,,True,miss,assisted,24.4,72.7,0,left-foot,close-left,0.0,59.2,1.4,,,,540698,57,,3383,72.7,24.4,,,40.8,0.0,40.8,98.6,34,2017,shot,,,,
30122020,9195717,Felipe Augusto,,,felipe-augusto,F. Augusto,F,22,29,847089,,True,save,assisted,31.4,30.7,0,left-foot,low-left,0.0,52.9,12.7,1.4,49.6,0.0,540697,56,,3354,30.7,31.4,49.6,1.4,47.1,0.0,47.1,87.3,35,2046,shot,,,,
30122020,9195717,Ademir,,,ademir,Ademir,F,7,574,922546,,True,block,assisted,25.5,59.0,0,right-foot,low-left,0.0,52.2,19.0,20.2,56.7,0.0,540696,52,,3091,59.0,25.5,56.7,20.2,47.8,0.0,47.8,81.0,39,2309,shot,,,,
30122020,9195717,Sávio,,,savio,Sávio,D,16,26,866369,,True,save,free-kick,20.9,91.1,0,left-foot,high-right,0.0,47.0,24.7,1.6,50.9,0.0,540695,51,,3055,91.1,20.9,50.9,1.6,53.0,0.0,53.0,75.3,40,2345,shot,,,,
30122020,9195717,Gustavo Gómez,,,gustavo-gomez,G. Gómez,D,15,2799,220833,غوميز,False,miss,throw-in-set-piece,7.3,51.6,0,head,close-high,0.0,53.3,59.7,,,,540694,50,,2950,51.6,7.3,,,46.7,0.0,46.7,40.3,41,2450,shot,,,,
30122020,9195717,Sávio,,,savio,Sávio,D,16,26,866369,,True,miss,assisted,15.2,22.4,0,right-foot,left,0.0,60.2,5.6,,,,540693,45,4.0,2895,22.4,15.2,,,39.8,0.0,39.8,94.4,1,2505,shot,,,,
30122020,9195717,Willian,,,willian,Willian,F,11,606,146308,ويليان,False,save,regular,8.5,71.3,0,right-foot,low-right,0.0,47.7,2.5,1.0,54.2,0.0,540692,45,1.0,2741,71.3,8.5,54.2,1.0,52.3,0.0,52.3,97.5,1,2659,shot,,,,
30122020,9195717,Ademir,,,ademir,Ademir,F,7,574,922546,,True,block,assisted,12.8,67.9,0,right-foot,low-right,0.0,45.7,19.0,8.5,63.4,0.0,540691,43,,2552,67.9,12.8,63.4,8.5,54.3,0.0,54.3,81.0,3,148,shot,,,,
30122020,9195717,Geovane,,,geovane,Geovane,M,98,23,822522,,True,miss,assisted,47.2,38.6,0,left-foot,left,0.0,61.8,37.5,,,,540690,19,,1116,38.6,47.2,,,38.2,0.0,38.2,62.5,27,1584,shot,,,,
30122020,9195717,Rony,,,rony,Rony,F,10,3832,835260,روني,False,block,assisted,36.4,50.3,0,right-foot,low-right,0.0,47.0,19.0,33.2,50.5,0.0,540689,18,,1024,50.3,36.4,50.5,33.2,53.0,0.0,53.0,81.0,28,1676,shot,,,,
30122020,9195717,Alê,,,ale,Alê,M,16,104,869564,,True,miss,assisted,11.0,22.1,0,left-foot,right,0.0,32.8,6.9,,,,540688,12,,705,22.1,11.0,,,67.2,0.0,67.2,93.1,34,1995,shot,,,,
30122020,9195717,Matías Viña,,,matias-vina,M. Viña,D,17,1941,875295,"فينا, ماتياس",False,miss,corner,22.9,34.9,0,left-foot,left,0.0,62.7,29.2,,,,540687,7,,407,34.9,22.9,,,37.3,0.0,37.3,70.8,39,2293,shot,,,,
30122020,9195717,Rony,,,rony,Rony,F,10,3832,835260,روني,False,miss,assisted,12.2,52.4,0,head,right,0.0,0.7,4.2,8.9,94.2,0.0,540686,7,,362,52.4,12.2,94.2,8.9,99.3,0.0,99.3,95.8,39,2338,shot,,,,
30122020,9195717,Ademir,,,ademir,Ademir,F,7,574,922546,,True,miss,assisted,4.9,38.2,0,left-foot,right,0.0,23.4,13.9,2.8,57.4,0.0,540685,1,,59,38.2,4.9,57.4,2.8,76.6,0.0,76.6,86.1,45,2641,shot,,,,
05032023,10912220,Jailson,,,jailson,Jailson,M,,488,794861,جاجا,False,miss,free-kick,22.4,28.1,0,right-foot,close-high,0.0,49.9,56.9,,,,1876749,90,5.0,5671,28.1,22.4,,,50.1,0.0,50.1,43.1,1,629,shot,,,,
05032023,10912220,Rony,,,rony,Rony,F,,3828,835260,روني,False,miss,assisted,12.4,42.1,0,left-foot,high-left,0.0,59.2,79.2,,,,1876731,90,1.0,5400,42.1,12.4,,,40.8,0.0,40.8,20.8,1,0,shot,,,,
05032023,10912220,Jailson,,,jailson,Jailson,M,,488,794861,جاجا,False,miss,assisted,35.9,29.0,0,right-foot,right,0.0,37.1,5.6,,,,1876724,90,,5363,29.0,35.9,,,62.9,0.0,62.9,94.4,1,37,shot,,,,
05032023,10912220,Rony,,,rony,Rony,F,,3828,835260,روني,False,miss,assisted,13.9,67.2,0,right-foot,close-right,0.0,43.5,23.6,,,,1876719,88,,5253,67.2,13.9,,,56.5,0.0,56.5,76.4,3,147,shot,,,,
05032023,10912220,Jailson,,,jailson,Jailson,M,,488,794861,جاجا,False,block,corner,7.5,58.2,0,head,low-right,0.0,46.9,19.0,5.8,57.0,0.0,1876715,86,,5146,58.2,7.5,57.0,5.8,53.1,0.0,53.1,81.0,5,254,shot,,,,
05032023,10912220,Nicolas Careca,,,nicolas-careca,N. Careca,F,,47,606612,,True,save,regular,15.5,39.5,0,right-foot,low-centre,0.0,49.9,5.1,2.2,49.1,0.0,1876699,83,,4948,39.5,15.5,49.1,2.2,50.1,0.0,50.1,94.9,8,452,shot,,,,
05032023,10912220,Fabinho,Fabinho,,fabinho,Fabinho,M,,72,1067630,,False,block,regular,13.9,60.1,0,right-foot,low-centre,0.0,49.8,19.0,5.8,54.3,0.0,1876695,81,,4837,60.1,13.9,54.3,5.8,50.2,0.0,50.2,81.0,10,563,shot,,,,
05032023,10912220,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,,7959,840020,رافائيل فييغا,False,block,regular,11.2,69.6,0,right-foot,low-centre,0.0,49.0,19.0,9.3,66.4,0.0,1876663,70,,4197,69.6,11.2,66.4,9.3,51.0,0.0,51.0,81.0,21,1203,shot,,,,
05032023,10912220,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,,7959,840020,رافائيل فييغا,False,miss,set-piece,6.2,43.4,0,left-foot,close-right,0.0,42.0,5.6,,,,1876642,66,,3909,43.4,6.2,,,58.0,0.0,58.0,94.4,25,1491,shot,,,,
05032023,10912220,Rony,,,rony,Rony,F,,3828,835260,روني,False,miss,regular,13.1,38.3,0,right-foot,high-right,0.0,38.8,59.7,,,,1876635,64,,3796,38.3,13.1,,,61.2,0.0,61.2,40.3,27,1604,shot,,,,
05032023,10912220,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,,7959,840020,رافائيل فييغا,False,save,assisted,27.9,48.8,0,left-foot,low-right,0.0,45.8,2.5,2.7,49.3,0.0,1876632,63,,3734,48.8,27.9,49.3,2.7,54.2,0.0,54.2,97.5,28,1666,shot,,,,
05032023,10912220,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,,7959,840020,رافائيل فييغا,False,miss,free-kick,33.1,68.9,0,left-foot,close-high,0.0,48.9,56.9,,,,1876601,51,,3043,68.9,33.1,,,51.1,0.0,51.1,43.1,40,2357,shot,,,,
05032023,10912220,Giovanni Augusto,,,giovanni-augusto,G. Augusto,M,,138,82680,,True,save,regular,29.0,53.6,0,right-foot,low-left,0.0,51.9,3.8,3.8,50.9,0.0,1876594,48,,2879,53.6,29.0,50.9,3.8,48.1,0.0,48.1,96.2,43,2521,shot,,,,
05032023,10912220,Richard Ríos,,,richard-rios,R. Ríos,M,,2199,1015292,,True,block,assisted,32.0,73.9,0,right-foot,low-left,0.0,52.2,19.0,23.1,66.6,0.0,1876593,48,,2875,73.9,32.0,66.6,23.1,47.8,0.0,47.8,81.0,43,2525,shot,,,,
05032023,10912220,Dudu,,,dudu,Dudu,M,,4177,147464,دودو,False,save,assisted,11.0,33.7,0,head,low-right,0.0,45.8,10.8,2.3,45.8,0.0,1876539,45,3.0,2879,33.7,11.0,45.8,2.3,54.2,0.0,54.2,89.2,1,2521,shot,,,,
05032023,10912220,Dudu,,,dudu,Dudu,M,,4177,147464,دودو,False,miss,assisted,21.3,24.8,0,right-foot,right,0.0,39.2,4.2,,,,1876518,43,,2522,24.8,21.3,,,60.8,0.0,60.8,95.8,3,178,shot,,,,
05032023,10912220,Gabriel Menino,,,gabriel-menino,Gabriel Menino,M,,1980,974556,,False,miss,assisted,10.8,53.1,0,head,close-right,0.0,42.4,4.2,,,,1876517,42,,2477,53.1,10.8,,,57.6,0.0,57.6,95.8,4,223,shot,,,,
05032023,10912220,Richard Ríos,,,richard-rios,R. Ríos,M,,2199,1015292,,True,miss,corner,9.3,36.4,0,left-foot,close-left,0.0,59.0,29.2,,,,1876511,41,,2420,36.4,9.3,,,41.0,0.0,41.0,70.8,5,280,shot,,,,
05032023,10912220,Lucão,,,lucao,Lucão,D,,96,338827,,True,miss,corner,12.0,61.0,0,head,left,0.0,74.6,5.6,7.5,32.1,0.0,1876510,41,,2419,61.0,12.0,32.1,7.5,25.4,0.0,25.4,94.4,5,281,shot,,,,
05032023,10912220,Richard Ríos,,,richard-rios,R. Ríos,M,,2199,1015292,,True,miss,assisted,12.4,72.1,0,left-foot,high-left,0.0,69.2,62.5,,,,1876502,38,,2253,72.1,12.4,,,30.8,0.0,30.8,37.5,8,447,shot,,,,
05032023,10912220,Dudu,,,dudu,Dudu,M,,4177,147464,دودو,False,save,assisted,18.7,26.8,0,right-foot,high-centre,0.0,48.6,30.4,2.7,46.9,0.0,1876486,33,,1950,26.8,18.7,46.9,2.7,51.4,0.0,51.4,69.6,13,750,shot,,,,
05032023,10912220,Wenderson,,,wenderson,Wenderson,M,,27,958676,,True,miss,corner,28.6,46.4,0,right-foot,high,0.0,47.9,86.1,,,,1876468,25,,1450,46.4,28.6,,,52.1,0.0,52.1,13.9,21,1250,shot,,,,
05032023,10912220,Bruno José,,,bruno-jose,B. José,M,,104,974329,,True,block,assisted,10.7,64.9,0,right-foot,low-right,0.0,45.2,19.0,7.7,62.1,0.0,1876460,24,,1395,64.9,10.7,62.1,7.7,54.8,0.0,54.8,81.0,22,1305,shot,,,,
05032023,10912220,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,,7959,840020,رافائيل فييغا,False,miss,fast-break,3.7,34.9,0,left-foot,left,0.0,62.5,6.9,,,,1876429,16,,934,34.9,3.7,,,37.5,0.0,37.5,93.1,30,1766,shot,,,,
05032023,10912220,Wenderson,,,wenderson,Wenderson,M,,27,958676,,True,block,corner,24.9,46.9,0,right-foot,low-centre,0.0,50.7,19.0,22.7,47.1,0.0,1876428,16,,920,46.9,24.9,47.1,22.7,49.3,0.0,49.3,81.0,30,1780,shot,,,,
05032023,10912220,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,,7959,840020,رافائيل فييغا,False,miss,assisted,12.8,44.7,0,head,right,0.0,0.7,12.5,4.8,98.4,0.0,1876416,14,,825,44.7,12.8,98.4,4.8,99.3,0.0,99.3,87.5,32,1875,shot,,,,
05032023,10912220,Bruno José,,,bruno-jose,B. José,M,,104,974329,,True,miss,corner,10.3,65.8,0,head,left,0.0,91.1,4.2,10.2,11.2,0.0,1876407,11,,606,65.8,10.3,11.2,10.2,8.9,0.0,8.9,95.8,35,2094,shot,,,,
05032023,10912220,Bruninho,,,bruninho,Bruninho,M,,117,923949,,True,block,assisted,14.4,38.0,0,right-foot,low-centre,0.0,49.6,19.0,11.4,40.6,0.0,1876402,10,,547,38.0,14.4,40.6,11.4,50.4,0.0,50.4,81.0,36,2153,shot,,,,
05032023,10912220,Giovani,Giovani,,giovani,Giovani,F,,1257,1066717,,False,block,assisted,12.6,50.0,0,right-foot,low-centre,0.0,50.0,19.0,10.2,50.0,0.0,1876387,6,,330,50.0,12.6,50.0,10.2,50.0,0.0,50.0,81.0,40,2370,shot,,,,
05032023,10912220,Gabriel Menino,,,gabriel-menino,Gabriel Menino,M,,1980,974556,,False,miss,assisted,23.9,55.7,0,left-foot,high,0.0,51.8,68.1,,,,1876374,2,,118,55.7,23.9,,,48.2,0.0,48.2,31.9,44,2582,shot,,,,
12062022,10114138,Clayton,,,clayton,Clayton,F,,145,1017023,,True,save,assisted,3.7,60.2,0,right-foot,low-right,0.0,47.6,7.6,2.3,57.6,0.0,1135618,90,1.0,5415,60.2,3.7,57.6,2.3,52.4,0.0,52.4,92.4,1,885,shot,,0.1244974732399,0.1118,
12062022,10114138,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,,6377,559036,"سكاربا, غوستافو",False,miss,assisted,26.7,52.4,0,left-foot,high,0.0,53.9,81.9,,,,1135617,80,,4788,52.4,26.7,,,46.1,0.0,46.1,18.1,11,612,shot,,0.041985332965851,,
12062022,10114138,Dudu,,,dudu,Dudu,M,,4179,147464,دودو,False,block,assisted,13.5,71.4,0,right-foot,low-centre,0.0,50.6,19.0,11.1,67.5,0.0,1135616,79,,4702,71.4,13.5,67.5,11.1,49.4,0.0,49.4,81.0,12,698,shot,,0.038937091827393,,
12062022,10114138,Joaquín Piquerez,,,joaquin-piquerez,J. Piquerez,D,,1961,881110,,False,save,set-piece,20.4,26.4,0,left-foot,low-centre,0.0,51.3,2.5,1.5,47.7,0.0,1135615,74,,4411,26.4,20.4,47.7,1.5,48.7,0.0,48.7,97.5,17,989,shot,,0.014622509479523,0.0443,
12062022,10114138,Clayton,,,clayton,Clayton,F,,145,1017023,,True,miss,assisted,23.2,63.4,0,right-foot,high-right,0.0,39.7,77.8,,,,1135614,66,,3955,63.4,23.2,,,60.3,0.0,60.3,22.2,25,1445,shot,,0.040982246398926,,
12062022,10114138,Igor Paixão,,,igor-paixao,I. Paixão,M,,2022,981815,بايكساو,True,save,assisted,22.8,27.3,0,right-foot,low-centre,0.0,51.1,10.8,1.4,47.8,0.0,1135613,66,,3924,27.3,22.8,47.8,1.4,48.9,0.0,48.9,89.2,25,1476,shot,,0.032512992620468,0.024,
12062022,10114138,Rony,,,rony,Rony,F,,3825,835260,روني,False,goal,fast-break,8.3,50.8,0,right-foot,low-right,0.0,47.2,1.3,,,,1135612,63,,3739,50.8,8.3,,,52.8,0.0,52.8,98.7,28,1661,shot,regular,0.40449094772339,0.9501,
12062022,10114138,Adrian Martinez,,,martinez-adrian,Adrián Martínez,F,,164,906811,,True,save,regular,7.9,47.6,0,right-foot,low-centre,0.0,50.3,10.8,6.0,47.8,0.0,1135611,62,,3667,47.6,7.9,47.8,6.0,49.7,0.0,49.7,89.2,29,1733,shot,,0.12361949682236,0.0296,
12062022,10114138,Adrian Martinez,,,martinez-adrian,Adrián Martínez,F,,164,906811,,True,block,assisted,7.6,39.5,0,left-foot,low-centre,0.0,49.7,19.0,6.6,41.0,0.0,1135610,62,,3666,39.5,7.6,41.0,6.6,50.3,0.0,50.3,81.0,29,1734,shot,,0.075775265693665,,
12062022,10114138,Thonny Anderson,,,thonny-anderson,T. Anderson,M,,137,923836,,True,block,assisted,23.2,68.8,0,left-foot,low-left,0.0,52.2,19.0,15.8,62.1,0.0,1135609,60,,3587,68.8,23.2,62.1,15.8,47.8,0.0,47.8,81.0,31,1813,shot,,0.018481612205505,,
12062022,10114138,Guillermo De Los Santos,,,guillermo-de-los-santos,Guillermo De Los Santos,D,,47,158611,,True,save,assisted,23.1,63.3,0,right-foot,high-centre,0.0,50.0,24.7,2.5,50.9,0.0,1135608,51,,3051,63.3,23.1,50.9,2.5,50.0,0.0,50.0,75.3,40,2349,shot,,0.043887257575989,0.0258,
12062022,10114138,Joaquín Piquerez,,,joaquin-piquerez,J. Piquerez,D,,1961,881110,,False,save,regular,30.9,37.1,0,left-foot,low-centre,0.0,51.4,11.4,3.1,49.1,0.0,1135607,51,,3014,37.1,30.9,49.1,3.1,48.6,0.0,48.6,88.6,40,2386,shot,,0.01455545425415,0.0303,
12062022,10114138,Rony,,,rony,Rony,F,,3825,835260,روني,False,block,assisted,8.3,73.6,0,right-foot,low-right,0.0,47.9,19.0,6.4,68.8,0.0,1135606,45,2.0,2796,73.6,8.3,68.8,6.4,52.1,0.0,52.1,81.0,1,2604,shot,,0.030438393354416,,
12062022,10114138,Igor Paixão,,,igor-paixao,I. Paixão,M,,2022,981815,بايكساو,True,miss,assisted,26.1,43.7,0,right-foot,high-right,0.0,41.0,95.8,,,,1135605,42,,2482,43.7,26.1,,,59.0,0.0,59.0,4.2,4,218,shot,,0.043914407491684,,
12062022,10114138,Rony,,,rony,Rony,F,,3825,835260,روني,False,miss,assisted,18.5,71.7,0,left-foot,high-right,0.0,43.4,73.6,,,,1135604,38,,2264,71.7,18.5,,,56.6,0.0,56.6,26.4,8,436,shot,,0.034722924232483,,
12062022,10114138,Dudu,,,dudu,Dudu,M,,4179,147464,دودو,False,miss,assisted,11.4,67.2,0,right-foot,high,0.0,49.7,79.2,,,,1135603,33,,1970,67.2,11.4,,,50.3,0.0,50.3,20.8,13,730,shot,,0.10359731316566,,
12062022,10114138,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,,6377,559036,"سكاربا, غوستافو",False,miss,assisted,21.0,69.9,0,left-foot,high,0.0,51.3,69.4,,,,1135602,28,,1674,69.9,21.0,,,48.7,0.0,48.7,30.6,18,1026,shot,,0.027073264122009,,
12062022,10114138,Dudu,,,dudu,Dudu,M,,4179,147464,دودو,False,goal,corner,22.5,63.1,0,right-foot,low-left,0.0,54.0,12.0,,,,1135601,23,,1332,63.1,22.5,,,46.0,0.0,46.0,88.0,23,1368,shot,regular,0.035992920398712,0.2843,
12062022,10114138,Guilherme Biro,Guilherme Biro,,guilherme-biro,Guilherme Biro,D,,81,1047850,,True,block,assisted,28.1,49.1,0,left-foot,low-centre,0.0,49.1,19.0,22.5,49.5,0.0,1135600,19,,1124,49.1,28.1,49.5,22.5,50.9,0.0,50.9,81.0,27,1576,shot,,0.014737844467163,,
12062022,10114138,Guillermo De Los Santos,,,guillermo-de-los-santos,Guillermo De Los Santos,D,,47,158611,,True,miss,corner,8.7,57.9,0,head,close-high,0.0,49.4,58.3,,,,1135599,14,,814,57.9,8.7,,,50.6,0.0,50.6,41.7,32,1886,shot,,0.059731096029282,,
12062022,10114138,Igor Paixão,,,igor-paixao,I. Paixão,M,,2022,981815,بايكساو,True,block,assisted,27.9,42.9,0,right-foot,low-centre,0.0,51.6,19.0,25.8,43.3,0.0,1135598,13,,775,42.9,27.9,43.3,25.8,48.4,0.0,48.4,81.0,33,1925,shot,,0.018860667943954,,
12062022,10114138,Dudu,,,dudu,Dudu,M,,4179,147464,دودو,False,save,assisted,10.0,72.4,0,right-foot,low-right,0.0,46.8,15.8,1.2,54.0,0.0,1135597,10,,568,72.4,10.0,54.0,1.2,53.2,0.0,53.2,84.2,36,2132,shot,,0.065994739532471,0.0986,
12062022,10114138,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,,6377,559036,"سكاربا, غوستافو",False,miss,corner,8.0,18.0,0,left-foot,high-right,0.0,37.0,62.5,,,,1135596,9,,480,18.0,8.0,,,63.0,0.0,63.0,37.5,37,2220,shot,,0.010956848,,
12062022,10114138,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,,6377,559036,"سكاربا, غوستافو",False,save,assisted,24.8,62.8,0,left-foot,low-left,0.0,53.8,11.4,2.9,50.9,0.0,1135595,8,,434,62.8,24.8,50.9,2.9,46.2,0.0,46.2,88.6,38,2266,shot,,0.024425894021988,0.253,
12062022,10114138,Rony,,,rony,Rony,F,,3825,835260,روني,False,block,assisted,13.7,59.8,0,head,low-centre,0.0,51.1,19.0,10.3,54.5,0.0,1135594,7,,373,59.8,13.7,54.5,10.3,48.9,0.0,48.9,81.0,39,2327,shot,,0.025872796773911,,
